"JOB_ID","MACHINE_ID","JOB_DESC","DUE_DATE","CUSTOMER","GLOBE_JOB_NUM","FINISH_DATE","YIELD_QTY","ORDER_QTY","START_DATE","MATERIAL_DATE"
200823,55,"GL200823 IPB",1678507199,34,"GL200823",1677697030,0,9700,1677692460,1677507350
200824,55,"GL200824 KEYSTONE",1678852799,32,"GL200824",1678114160,0,7700,1678107090,1677509950
200825,40,"GL200825 CULTECH",1678420799,43,"GL200825",1677617390,0,56700,1677533380,1677517500
200826,58,"GL200826 GPI",1678679999,49,"GL200826",1677521150,0,100,1677518650,1677518650
200827,58,"GL200827 KEYSTONE",1678420799,32,"GL200827",1677525050,0,9000,1677521160,1677518700
200828,58,"GL200828 GPA GLOBAL",1678420799,48,"GL200828",1677527680,0,1700,1677525060,1677519450
200829,35,"GL200829 GPA GLOBAL",1678334399,48,"GL200829",1677529330,0,26100,1677520650,1677519750
200830,55,"GL200830 ALBERT",1677988799,52,"GL200830",1677618140,0,82900,1677538950,1677519900
200831,58,"GL200831 IPB",1678593599,34,"GL200831",1677537740,0,30700,1677527690,1677523900
200832,58,"GL200832 ALBERT",1678075199,52,"GL200832",1677552640,0,36000,1677537750,1677528850
200833,35,"GL200833 ARKAY",1678334399,39,"GL200833",1677531770,0,1000,1677530150,1677530150
200834,50,"GL200834 KEYSTONE",1678247999,32,"GL200834",1677589700,0,27600,1677537300,1677537300
200835,35,"GL200835 GPI",1678075199,49,"GL200835",1677542790,0,600,1677539150,1677539150
200836,49,"GL200836 CARDBOX",1678593599,4,"GL200836",1677616160,0,31200,1677600850,1677541250
200837,58,"GL200837 CARDBOX",1678593599,4,"GL200837",1677628170,0,125600,1677552650,1677543750
200838,35,"GL200838 ALBERT",1678593599,52,"GL200838",1677549970,0,700,1677547350,1677547350
200839,51,"GL200839 GRAPHIC MGMT",1678334399,33,"GL200839",1677595700,0,30100,1677585690,1677582800
200840,55,"GL200840 ARKAY",1678334399,39,"GL200840",1677626760,0,19500,1677618150,1677583550
200841,51,"GL200841 MENASHA",1678334399,14,"GL200841",1677598840,0,900,1677595710,1677584000
200842,51,"GL200842 GRAPHIC MGMT",1678507199,33,"GL200842",1677702890,0,89100,1677598850,1677585800
200843,50,"GL200843 GPA GLOBAL",1678420799,48,"GL200843",1677629770,0,84800,1677589710,1677586950
200844,49,"GL200844 GPI",1678679999,49,"GL200844",1677634230,0,16000,1677616170,1677590200
200845,55,"GL200845 CARDBOX",1678420799,4,"GL200845",1677692450,0,34400,1677626770,1677591950
200846,35,"GL200846 GHP",1678334399,45,"GL200846",1677675070,0,158200,1677594300,1677594300
200847,40,"GL200847 CO2",1678679999,50,"GL200847",1677720930,0,100,1677716990,1677600200
200848,40,"GL200848 IPB",1678507199,34,"GL200848",1677692040,0,94000,1677617400,1677601650
200849,57,"GL200849 ALBERT",1678334399,52,"GL200849",1677678760,0,22600,1677637420,1677614700
200850,57,"GL200850 GHP",1678939199,45,"GL200850",1677935260,0,31100,1677885600,1677615600
200851,40,"GL200851 MENASHA",1678420799,14,"GL200851",1677671320,0,600,1677668400,1677624400
200852,57,"GL200852 GHP",1678420799,45,"GL200852",1677721260,0,100700,1677678770,1677629900
200853,55,"GL200853 CULTECH",1678766399,43,"GL200853",1677778700,0,32100,1677697040,1677633200
200854,50,"GL200854 CARDBOX",1678766399,4,"GL200854",1677712670,0,18900,1677633600,1677633600
200855,58,"GL200855 CARDBOX",1678420799,4,"GL200855",1677682020,0,38500,1677634600,1677634600
200856,50,"GL200856 CARDBOX",1678593599,4,"GL200856",1677704570,0,85300,1677668400,1677634600
200857,55,"GL200857 ALBERT",1678161599,52,"GL200857",1677682750,0,21800,1677668400,1677636250
200858,51,"GL200858 MENASHA",1678334399,14,"GL200858",1677684570,0,29900,1677668400,1677636950
200859,49,"GL200859 KEYSTONE",1678593599,32,"GL200859",1677710160,0,38200,1677638350,1677638350
200860,35,"GL200860 CARDBOX",1678593599,4,"GL200860",1677692900,0,36000,1677675300,1677675300
200861,58,"GL200861 GRAPHIC MGMT",1678420799,33,"GL200861",1677783030,0,28200,1677682030,1677679950
200862,40,"GL200862 KEYSTONE",1678507199,32,"GL200862",1677716980,0,32600,1677692050,1677683850
200863,55,"GL200863 KEYSTONE",1678766399,32,"GL200863",1677789450,0,17300,1677778710,1677685750
200864,58,"GL200864 ALBERT",1678507199,52,"GL200864",1677785940,0,100,1677783040,1677686400
200865,35,"GL200865 ALBERT",1678334399,52,"GL200865",1677755440,0,17300,1677692910,1677687350
200866,51,"GL200866 MENASHA",1678420799,14,"GL200866",1677715770,0,26400,1677702900,1677691150
200867,49,"GL200867 ALBERT",1678679999,52,"GL200867",1677789690,0,23200,1677713090,1677697200
200868,51,"GL200868 MENASHA",1678507199,14,"GL200868",1677761190,0,32300,1677715780,1677703050
200869,55,"GL200869 CO2",1678507199,50,"GL200869",1677770870,0,24800,1677754800,1677704600
200870,49,"GL200870 IPB",1678420799,34,"GL200870",1677713080,0,1100,1677710170,1677707250
200871,57,"GL200871 CO2",1678507199,50,"GL200871",1677758100,0,13800,1677721270,1677707300
200872,58,"GL200872 IPB",1678507199,34,"GL200872",1677812080,0,64900,1677785950,1677708350
200873,35,"GL200873 GHP",1678593599,45,"GL200873",1677767960,0,24000,1677757740,1677709300
200874,40,"GL200874 GPI",1678766399,49,"GL200874",1677769190,0,28600,1677720940,1677712450
200875,51,"GL200875 ARKAY",1678939199,39,"GL200875",1677884340,0,94500,1677761200,1677713900
200876,35,"GL200876 CO2",1678420799,50,"GL200876",1677757730,0,2100,1677755450,1677714000
200877,40,"GL200877 CO2",1678766399,50,"GL200877",1677787560,0,19400,1677771460,1677714150
200878,57,"GL200878 GPA GLOBAL",1678852799,48,"GL200878",1677788520,0,21300,1677778410,1677720250
200879,57,"GL200879 MENASHA",1678593599,14,"GL200879",1677778400,0,27900,1677758110,1677722200
200880,50,"GL200880 ALBERT",1678679999,52,"GL200880",1677779800,0,74600,1677755500,1677755500
200881,49,"GL200881 CULTECH",1678766399,43,"GL200881",1677868850,0,500,1677865610,1677755900
200882,55,"GL200882 GHP",1678766399,45,"GL200882",1677863910,0,29900,1677789460,1677758950
200883,55,"GL200883 MENASHA",1678939199,14,"GL200883",1678131800,0,13200,1678114170,1677761650
200884,40,"GL200884 GHP",1678679999,45,"GL200884",1677771450,0,1000,1677769200,1677765400
200885,49,"GL200885 IPB",1678593599,34,"GL200885",1677847340,0,28700,1677789700,1677767100
200886,35,"GL200886 GPI",1678766399,49,"GL200886",1677777800,0,9300,1677770750,1677770750
200887,49,"GL200887 GHP",1678679999,45,"GL200887",1677865600,0,30600,1677847350,1677773100
200888,35,"GL200888 GHP",1678939199,45,"GL200888",1677810400,0,56600,1677778050,1677778050
200889,57,"GL200889 CARDBOX",1678852799,4,"GL200889",1677885590,0,900,1677882880,1677780800
200890,50,"GL200890 GPA GLOBAL",1678593599,48,"GL200890",1677800510,0,25700,1677781600,1677781600
200891,40,"GL200891 GPA GLOBAL",1678766399,48,"GL200891",1677797840,0,12500,1677787570,1677786250
200892,57,"GL200892 ARKAY",1678766399,39,"GL200892",1677874950,0,102500,1677788530,1677787450
200893,40,"GL200893 ARKAY",1678852799,39,"GL200893",1677811730,0,15800,1677797850,1677788600
200894,55,"GL200894 GHP",1678679999,45,"GL200894",1677860640,0,27500,1677841200,1677797150
200895,40,"GL200895 IPB",1678679999,34,"GL200895",1677854090,0,22500,1677811740,1677798650
200896,35,"GL200896 GHP",1678420799,45,"GL200896",1677872420,0,11900,1677810410,1677800650
200897,51,"GL200897 CO2",1678766399,50,"GL200897",1677877010,0,27100,1677869730,1677802250
200898,55,"GL200898 ARKAY",1678766399,39,"GL200898",1678107080,0,166000,1677863920,1677807650
200899,58,"GL200899 GRAPHIC MGMT",1678766399,33,"GL200899",1677847050,0,15800,1677812090,1677809000
200900,51,"GL200900 CO2",1678679999,50,"GL200900",1677854670,0,39000,1677841200,1677809250
200901,50,"GL200901 CARDBOX",1678766399,4,"GL200901",1677847640,0,17500,1677809900,1677809900
200902,49,"GL200902 GRAPHIC MGMT",1678766399,33,"GL200902",1677887090,0,36500,1677868860,1677811000
200903,58,"GL200903 GHP",1678766399,45,"GL200903",1677849800,0,3400,1677847060,1677842800
200904,51,"GL200904 GRAPHIC MGMT",1678852799,33,"GL200904",1677880760,0,1500,1677877020,1677844700
200905,58,"GL200905 GPA GLOBAL",1679111999,48,"GL200905",1677855440,0,15400,1677849810,1677845750
200906,40,"GL200906 ALBERT",1678766399,52,"GL200906",1677877760,0,40300,1677854100,1677846450
200907,51,"GL200907 MENASHA",1678679999,14,"GL200907",1677869720,0,15500,1677857220,1677848650
200908,50,"GL200908 GHP",1679025599,45,"GL200908",1677866460,0,34000,1677850800,1677850800
200909,50,"GL200909 GPI",1678593599,49,"GL200909",1677887690,0,30200,1677866470,1677850850
200910,51,"GL200910 GHP",1678593599,45,"GL200910",1677857210,0,600,1677854680,1677854350
200911,57,"GL200911 CARDBOX",1678679999,4,"GL200911",1677882870,0,11300,1677874960,1677855400
200912,58,"GL200912 GHP",1678679999,45,"GL200912",1677865730,0,11600,1677857350,1677857350
200913,58,"GL200913 IPB",1679025599,34,"GL200913",1677869430,0,11800,1677865740,1677863950
200914,49,"GL200914 GHP",1678939199,45,"GL200914",1678128150,0,36500,1677887100,1677864050
200915,35,"GL200915 KEYSTONE",1678679999,32,"GL200915",1677939000,0,106200,1677872430,1677864450
200916,51,"GL200916 ARKAY",1679025599,39,"GL200916",1678141690,0,39700,1677884350,1677865100
200917,57,"GL200917 CO2",1678939199,50,"GL200917",1677938440,0,800,1677935270,1677868800
200918,40,"GL200918 CULTECH",1678939199,43,"GL200918",1677946840,0,80000,1677877770,1677872500
200919,58,"GL200919 GRAPHIC MGMT",1678507199,33,"GL200919",1677881700,0,12900,1677875500,1677875500
200920,50,"GL200920 GPI",1678766399,49,"GL200920",1678194980,0,196800,1677887700,1677876450
200921,57,"GL200921 GPI",1679025599,49,"GL200921",1678104340,0,26000,1677938450,1677877150
200922,58,"GL200922 MENASHA",1678420799,14,"GL200922",1677945760,0,89700,1677881710,1677878900
200923,57,"GL200923 IPB",1679025599,34,"GL200923",1678119820,0,36900,1678104350,1677884100
200924,51,"GL200924 GPA GLOBAL",1678679999,48,"GL200924",1677938940,0,25800,1677927610,1677886250
200925,49,"GL200925 IPB",1678507199,34,"GL200925",1677948060,0,10000,1677927610,1677893850
200926,51,"GL200926 CULTECH",1678679999,43,"GL200926",1678132350,0,92900,1677938950,1677898250
200927,57,"GL200927 GRAPHIC MGMT",1679025599,33,"GL200927",1678137380,0,39600,1678119830,1677929600
200928,40,"GL200928 GPI",1678939199,49,"GL200928",1678114660,0,36000,1677946850,1677932550
200929,58,"GL200929 IPB",1678593599,34,"GL200929",1678131150,0,19800,1677945770,1677943700
200930,35,"GL200930 ALBERT",1679198399,52,"GL200930",1677947170,0,600,1677945050,1677945050
200931,58,"GL200931 KEYSTONE",1679111999,32,"GL200931",1678147180,0,900,1678144360,1677947800
200932,58,"GL200932 KEYSTONE",1678679999,32,"GL200932",1678144350,0,29500,1678131160,1678101050
200933,55,"GL200933 CO2",1678939199,50,"GL200933",1678157160,0,68800,1678131810,1678105350
200934,49,"GL200934 MENASHA",1679284799,14,"GL200934",1678142340,0,23500,1678128160,1678108250
200935,40,"GL200935 GHP",1679198399,45,"GL200935",1678239810,0,180900,1678114670,1678110550
200936,51,"GL200936 IPB",1679284799,34,"GL200936",1678234230,0,120600,1678141700,1678114250
200937,57,"GL200937 GPI",1679284799,49,"GL200937",1678403700,0,1400,1678399970,1678117750
200938,57,"GL200938 CULTECH",1679025599,43,"GL200938",1678157710,0,43600,1678137390,1678122050
200939,35,"GL200939 KEYSTONE",1679025599,32,"GL200939",1678135170,0,29600,1678122250,1678122250
200940,55,"GL200940 ARKAY",1679284799,39,"GL200940",1678203030,0,33600,1678157170,1678126700
200941,57,"GL200941 IPB",1679198399,34,"GL200941",1678199960,0,35500,1678157720,1678129900
200942,58,"GL200942 ARKAY",1679198399,39,"GL200942",1678290160,0,46700,1678243310,1678136550
200943,49,"GL200943 GRAPHIC MGMT",1679371199,33,"GL200943",1678390340,0,20200,1678142350,1678141300
200944,58,"GL200944 GHP",1679025599,45,"GL200944",1678153340,0,4700,1678147190,1678145300
200945,49,"GL200945 ALBERT",1679198399,52,"GL200945",1678206570,0,27500,1678186800,1678145600
200946,35,"GL200946 GHP",1679111999,45,"GL200946",1678157050,0,17600,1678146700,1678146700
200947,57,"GL200947 GPI",1679198399,49,"GL200947",1678230220,0,37000,1678214780,1678147100
200948,58,"GL200948 CO2",1678852799,50,"GL200948",1678243300,0,92900,1678153350,1678148400
200949,35,"GL200949 KEYSTONE",1679198399,32,"GL200949",1678213720,0,77000,1678157060,1678154200
200950,57,"GL200950 ALBERT",1679284799,52,"GL200950",1678446780,0,23600,1678403710,1678157500
200951,57,"GL200951 KEYSTONE",1679025599,32,"GL200951",1678211440,0,37600,1678199970,1678189000
200952,49,"GL200952 GPA GLOBAL",1678766399,48,"GL200952",1678241180,0,26400,1678206580,1678190900
200953,57,"GL200953 IPB",1679025599,34,"GL200953",1678214770,0,1100,1678211450,1678199000
200954,50,"GL200954 CULTECH",1679111999,43,"GL200954",1678214720,0,17500,1678201900,1678201900
200955,35,"GL200955 CO2",1679198399,50,"GL200955",1678278750,0,136900,1678213730,1678201950
200956,55,"GL200956 MENASHA",1679025599,14,"GL200956",1678217250,0,33700,1678203040,1678202350
200957,55,"GL200957 MENASHA",1679198399,14,"GL200957",1678287820,0,125800,1678217260,1678206300
200958,57,"GL200958 KEYSTONE",1678939199,32,"GL200958",1678284040,0,100200,1678230230,1678217550
200959,51,"GL200959 KEYSTONE",1679198399,32,"GL200959",1678309870,0,23000,1678298290,1678219500
200960,50,"GL200960 GRAPHIC MGMT",1678852799,33,"GL200960",1678231490,0,28000,1678219750,1678219750
200961,55,"GL200961 MENASHA",1679543999,14,"GL200961",1678471600,0,154500,1678287830,1678220600
200962,51,"GL200962 ALBERT",1679111999,52,"GL200962",1678298280,0,93000,1678234240,1678221400
200963,49,"GL200963 ARKAY",1679284799,39,"GL200963",1678385510,0,115500,1678241190,1678224050
200964,40,"GL200964 GRAPHIC MGMT",1679371199,33,"GL200964",1678306220,0,76900,1678239820,1678230950
200965,57,"GL200965 CULTECH",1679198399,43,"GL200965",1678288500,0,700,1678284050,1678234600
200966,57,"GL200966 CARDBOX",1679198399,4,"GL200966",1678306130,0,42500,1678288510,1678238050
200967,50,"GL200967 GPI",1679025599,49,"GL200967",1678277560,0,900,1678274100,1678274100
200968,57,"GL200968 CARDBOX",1679284799,4,"GL200968",1678458920,0,23500,1678446790,1678280950
200969,58,"GL200969 MENASHA",1679284799,14,"GL200969",1678378900,0,22700,1678319890,1678283750
200970,58,"GL200970 IPB",1679371199,34,"GL200970",1678395760,0,1100,1678393120,1678285000
200971,58,"GL200971 ALBERT",1679198399,52,"GL200971",1678319880,0,500,1678316070,1678286250
200972,51,"GL200972 ALBERT",1679198399,52,"GL200972",1678318140,0,13200,1678309880,1678288200
200973,58,"GL200973 ARKAY",1679111999,39,"GL200973",1678316060,0,106500,1678290170,1678289700
200974,57,"GL200974 ALBERT",1679198399,52,"GL200974",1678399960,0,1200,1678396850,1678291200
200975,50,"GL200975 GRAPHIC MGMT",1679284799,33,"GL200975",1678392810,0,129100,1678295350,1678295350
200976,35,"GL200976 CO2",1679111999,50,"GL200976",1678312790,0,37800,1678300300,1678300300
200977,57,"GL200977 MENASHA",1678939199,14,"GL200977",1678389480,0,19200,1678306140,1678300450
200978,40,"GL200978 ARKAY",1679371199,39,"GL200978",1678318330,0,15700,1678306230,1678303150
200979,51,"GL200979 CULTECH",1679371199,43,"GL200979",1678383410,0,112700,1678318150,1678303550
200980,35,"GL200980 ARKAY",1679111999,39,"GL200980",1678315520,0,1500,1678312800,1678304550
200981,57,"GL200981 GHP",1679111999,45,"GL200981",1678396840,0,10000,1678389490,1678314000
200982,57,"GL200982 KEYSTONE",1679543999,32,"GL200982",1678477660,0,1000,1678474330,1678314050
200983,57,"GL200983 IPB",1679284799,34,"GL200983",1678474320,0,31100,1678458930,1678314100
200984,40,"GL200984 CULTECH",1679111999,43,"GL200984",1678320830,0,800,1678318340,1678317300
200985,40,"GL200985 GPA GLOBAL",1679543999,48,"GL200985",1678328990,0,3900,1678324850,1678324850
200986,35,"GL200986 CULTECH",1679284799,43,"GL200986",1678365220,0,26000,1678325300,1678325300
200987,58,"GL200987 CO2",1679198399,50,"GL200987",1678362660,0,1100,1678359600,1678325900
200988,35,"GL200988 CULTECH",1679457599,43,"GL200988",1678715630,0,3200,1678711810,1678330000
200989,51,"GL200989 IPB",1679198399,34,"GL200989",1678538690,0,140100,1678383420,1678360150
200990,58,"GL200990 MENASHA",1679111999,14,"GL200990",1678372790,0,21200,1678362670,1678360400
200991,35,"GL200991 ALBERT",1679111999,52,"GL200991",1678478760,0,162400,1678365230,1678363450
200992,58,"GL200992 KEYSTONE",1679284799,32,"GL200992",1678393110,0,29500,1678378910,1678374600
200993,40,"GL200993 CO2",1679284799,50,"GL200993",1678390470,0,27300,1678375750,1678375750
200994,40,"GL200994 GRAPHIC MGMT",1679371199,33,"GL200994",1678392910,0,1100,1678390480,1678378150
200995,49,"GL200995 ALBERT",1679371199,52,"GL200995",1678400520,0,11300,1678390350,1678385000
200996,50,"GL200996 MENASHA",1679371199,14,"GL200996",1678547270,0,73500,1678394850,1678394850
200997,49,"GL200997 GRAPHIC MGMT",1679284799,33,"GL200997",1678552250,0,115700,1678400530,1678398450
200998,58,"GL200998 IPB",1679371199,34,"GL200998",1678458810,0,145100,1678398900,1678398900
200999,50,"GL200999 GPA GLOBAL",1678939199,48,"GL200999",1678470590,0,41500,1678446000,1678407800
201000,40,"GL201000 KEYSTONE",1679457599,32,"GL201000",1678415250,0,1400,1678411250,1678411250
201001,40,"GL201001 CO2",1679371199,50,"GL201001",1678450410,0,6900,1678416200,1678416200
201002,55,"GL201002 IPB",1679284799,34,"GL201002",1678551430,0,21300,1678471610,1678453950
201003,40,"GL201003 GPA GLOBAL",1679543999,48,"GL201003",1678708850,0,72500,1678456850,1678456850
201004,55,"GL201004 GPI",1679543999,49,"GL201004",1678745390,0,18600,1678733240,1678458150
201005,58,"GL201005 ARKAY",1679543999,39,"GL201005",1678735380,0,148300,1678460050,1678460050
201006,51,"GL201006 MENASHA",1679457599,14,"GL201006",1678706480,0,33500,1678538700,1678463450
201007,50,"GL201007 ARKAY",1679025599,39,"GL201007",1678485860,0,16100,1678470600,1678465600
201008,35,"GL201008 IPB",1679371199,34,"GL201008",1678549640,0,21200,1678487370,1678468700
201009,35,"GL201009 GPA GLOBAL",1679198399,48,"GL201009",1678487360,0,17300,1678478770,1678472600
201010,57,"GL201010 KEYSTONE",1679457599,32,"GL201010",1678724950,0,18000,1678477670,1678476050
201011,57,"GL201011 MENASHA",1679284799,14,"GL201011",1678552610,0,38500,1678532410,1678478800
201012,50,"GL201012 ARKAY",1679198399,39,"GL201012",1678498080,0,20200,1678485870,1678480200
201013,35,"GL201013 GPA GLOBAL",1679371199,48,"GL201013",1678711800,0,18400,1678549650,1678487500
201014,49,"GL201014 CARDBOX",1679630399,4,"GL201014",1678759480,0,30000,1678730370,1678488700
201015,55,"GL201015 CARDBOX",1679371199,4,"GL201015",1678733230,0,40800,1678551440,1678489050
201016,50,"GL201016 ARKAY",1679284799,39,"GL201016",1678534640,0,15400,1678498090,1678493950
201017,50,"GL201017 MENASHA",1679543999,14,"GL201017",1678717380,0,29500,1678547280,1678498350
201018,51,"GL201018 GHP",1679543999,45,"GL201018",1678730590,0,59200,1678706490,1678536450
201019,57,"GL201019 GRAPHIC MGMT",1679371199,33,"GL201019",1678716230,0,30300,1678552620,1678537200
201020,57,"GL201020 ARKAY",1679630399,39,"GL201020",1678736450,0,10800,1678724960,1678546300
201021,49,"GL201021 MENASHA",1679543999,14,"GL201021",1678730360,0,36500,1678552260,1678548250
201022,57,"GL201022 GPA GLOBAL",1679371199,48,"GL201022",1678718240,0,700,1678716240,1678552900
201023,40,"GL201023 KEYSTONE",1679630399,32,"GL201023",1678718800,0,13400,1678708860,1678708300
201024,50,"GL201024 ALBERT",1679371199,52,"GL201024",1678720170,0,1100,1678717390,1678709500
201025,35,"GL201025 IPB",1679716799,34,"GL201025",1678757010,0,83600,1678715640,1678712350
201026,50,"GL201026 GRAPHIC MGMT",1679543999,33,"GL201026",1679061980,0,165500,1678720180,1678713000
201027,49,"GL201027 GPI",1679889599,49,"GL201027",1678920610,0,13800,1678889820,1678713550
201028,51,"GL201028 GPI",1679630399,49,"GL201028",1678745710,0,36900,1678730600,1678715150
201029,57,"GL201029 CULTECH",1679716799,43,"GL201029",1678900660,0,64700,1678736460,1678718300
201030,40,"GL201030 MENASHA",1679630399,14,"GL201030",1678845080,0,108300,1678719300,1678719300
201031,58,"GL201031 CARDBOX",1679716799,4,"GL201031",1678748650,0,27300,1678735390,1678721950
201032,55,"GL201032 GHP",1679543999,45,"GL201032",1678912320,0,143200,1678745400,1678730950
201033,58,"GL201033 IPB",1679543999,34,"GL201033",1678753460,0,17500,1678748660,1678736950
201034,49,"GL201034 GPI",1679457599,49,"GL201034",1678815720,0,28900,1678759490,1678737650
201035,57,"GL201035 GRAPHIC MGMT",1679457599,33,"GL201035",1678825360,0,32300,1678791600,1678739200
201036,35,"GL201036 ARKAY",1679284799,39,"GL201036",1678795120,0,18000,1678757020,1678741150
201037,58,"GL201037 GRAPHIC MGMT",1679889599,33,"GL201037",1678976750,0,17600,1678966600,1678741450
201038,51,"GL201038 CO2",1679198399,50,"GL201038",1678758900,0,32800,1678745720,1678742400
201039,58,"GL201039 CO2",1679889599,50,"GL201039",1678981730,0,800,1678978530,1678745250
201040,58,"GL201040 KEYSTONE",1679630399,32,"GL201040",1678759350,0,100,1678753470,1678748400
201041,35,"GL201041 MENASHA",1679371199,14,"GL201041",1678835540,0,27400,1678795130,1678750800
201042,58,"GL201042 GHP",1679371199,45,"GL201042",1678793360,0,7200,1678759360,1678756150
201043,58,"GL201043 ARKAY",1679630399,39,"GL201043",1678804070,0,36000,1678793370,1678757000
201044,51,"GL201044 GHP",1679630399,45,"GL201044",1678824420,0,25500,1678758910,1678758900
201045,51,"GL201045 GHP",1679371199,45,"GL201045",1678814290,0,1100,1678808980,1678759900
201046,51,"GL201046 ARKAY",1679284799,39,"GL201046",1678808970,0,24700,1678791600,1678760100
201047,58,"GL201047 GHP",1679716799,45,"GL201047",1678912940,0,103300,1678804080,1678791750
201048,35,"GL201048 ARKAY",1679457599,39,"GL201048",1679065240,0,157700,1678835550,1678793600
201049,51,"GL201049 CARDBOX",1679630399,4,"GL201049",1678910450,0,124500,1678824430,1678802700
201050,49,"GL201050 GPI",1679803199,49,"GL201050",1678843060,0,19300,1678815730,1678806650
201051,49,"GL201051 GPA GLOBAL",1679716799,48,"GL201051",1678889810,0,18400,1678843070,1678824450
201052,57,"GL201052 ARKAY",1679716799,39,"GL201052",1678915580,0,28300,1678900670,1678831200
201053,58,"GL201053 CARDBOX",1679803199,4,"GL201053",1678926590,0,17800,1678921410,1678836650
201054,57,"GL201054 CARDBOX",1679543999,4,"GL201054",1678891190,0,38700,1678878000,1678837900
201055,40,"GL201055 CO2",1680235199,50,"GL201055",1678918960,0,90200,1678845090,1678839250
201056,51,"GL201056 CARDBOX",1679716799,4,"GL201056",1678919730,0,28400,1678910460,1678843100
201057,51,"GL201057 GHP",1679975999,45,"GL201057",1678973030,0,28500,1678932720,1678848300
201058,55,"GL201058 GPA GLOBAL",1679803199,48,"GL201058",1678931450,0,24100,1678912330,1678889200
201059,49,"GL201059 GHP",1679716799,45,"GL201059",1678925800,0,1000,1678920620,1678894000
201060,57,"GL201060 ALBERT",1680148799,52,"GL201060",1679102160,0,13100,1679092100,1678895650
201061,57,"GL201061 GPA GLOBAL",1679975999,48,"GL201061",1678991070,0,113400,1678915590,1678901000
201062,40,"GL201062 MENASHA",1679803199,14,"GL201062",1678982890,0,32800,1678918970,1678905550
201063,58,"GL201063 CULTECH",1679716799,43,"GL201063",1678921400,0,27500,1678912950,1678912850
201064,58,"GL201064 MENASHA",1679889599,14,"GL201064",1678986400,0,1200,1678981740,1678912900
201065,49,"GL201065 GRAPHIC MGMT",1679716799,33,"GL201065",1678978730,0,34400,1678925810,1678913900
201066,55,"GL201066 IPB",1679803199,34,"GL201066",1679016920,0,25900,1678931460,1678914800
201067,55,"GL201067 CO2",1679975999,50,"GL201067",1679402140,0,1400,1679399550,1678917100
201068,58,"GL201068 MENASHA",1679803199,14,"GL201068",1678966590,0,30500,1678928820,1678917150
201069,51,"GL201069 IPB",1679371199,34,"GL201069",1678932710,0,17300,1678919740,1678917250
201070,55,"GL201070 GPA GLOBAL",1679889599,48,"GL201070",1679057890,0,600,1679055320,1678920850
201071,58,"GL201071 GPA GLOBAL",1679975999,48,"GL201071",1678996520,0,37100,1678986410,1678932150
201072,51,"GL201072 IPB",1679975999,34,"GL201072",1678982550,0,24900,1678973040,1678934400
201073,40,"GL201073 GRAPHIC MGMT",1679803199,33,"GL201073",1679004480,0,6700,1678998540,1678965850
201074,55,"GL201074 CULTECH",1680062399,43,"GL201074",1679436740,0,29400,1679424060,1678966800
201075,58,"GL201075 ARKAY",1679803199,39,"GL201075",1678978520,0,600,1678976760,1678967800
201076,55,"GL201076 GHP",1679716799,45,"GL201076",1679055310,0,22300,1679016930,1678971050
201077,49,"GL201077 CO2",1679889599,50,"GL201077",1678983290,0,1200,1678978740,1678972900
201078,51,"GL201078 ALBERT",1679716799,52,"GL201078",1678991430,0,9000,1678982560,1678973250
201079,40,"GL201079 CULTECH",1679630399,43,"GL201079",1678998530,0,24300,1678982900,1678974900
201080,57,"GL201080 GPA GLOBAL",1680062399,48,"GL201080",1679070020,0,7700,1679066880,1678976900
201081,51,"GL201081 ARKAY",1680062399,39,"GL201081",1679000580,0,21500,1678991440,1678978800
201082,51,"GL201082 KEYSTONE",1680062399,32,"GL201082",1679075970,0,85300,1679000590,1678979200
201083,49,"GL201083 CO2",1679889599,50,"GL201083",1679080990,0,69100,1678983300,1678983100
201084,57,"GL201084 GPA GLOBAL",1679889599,48,"GL201084",1679066870,0,75400,1678991080,1678987500
201085,55,"GL201085 GPI",1679889599,49,"GL201085",1679399540,0,130600,1679057900,1678988850
201086,50,"GL201086 GHP",1680062399,45,"GL201086",1679064830,0,700,1679061990,1678990150
201087,58,"GL201087 GPA GLOBAL",1680148799,48,"GL201087",1679007500,0,21700,1678996530,1678992800
201088,50,"GL201088 GRAPHIC MGMT",1680062399,33,"GL201088",1679085930,0,40000,1679064840,1678993850
201089,58,"GL201089 CULTECH",1679889599,43,"GL201089",1679017050,0,22200,1679007510,1678998850
201090,51,"GL201090 CO2",1680062399,50,"GL201090",1679149600,0,38400,1679103640,1679006700
201091,58,"GL201091 MENASHA",1679975999,14,"GL201091",1679140890,0,16300,1679017060,1679011100
201092,40,"GL201092 GPI",1679975999,49,"GL201092",1679020460,0,5200,1679011750,1679011750
201093,40,"GL201093 CULTECH",1679803199,43,"GL201093",1679074810,0,45700,1679020470,1679015950
201094,57,"GL201094 GHP",1679716799,45,"GL201094",1679061220,0,23100,1679050800,1679017150
201095,58,"GL201095 CO2",1679803199,50,"GL201095",1679106690,0,101300,1679050800,1679018350
201096,57,"GL201096 ARKAY",1680062399,39,"GL201096",1679077330,0,1300,1679070030,1679019650
201097,49,"GL201097 CO2",1679975999,50,"GL201097",1679104540,0,23000,1679081000,1679019700
201098,35,"GL201098 CO2",1679889599,50,"GL201098",1679076740,0,22100,1679067550,1679020850
